,word,fr
3102,абсорбции,5.2303990794497625e-05
3103,эзетимиб,5.2303990794497625e-05
3104,секвестранты,5.2303990794497625e-05
3105,формы;,5.2303990794497625e-05
3106,статинов,5.2303990794497625e-05
3107,меньшей,5.2303990794497625e-05
3108,сжк,5.2303990794497625e-05
3109,высвобождения,5.2303990794497625e-05
3110,никотиновой,5.2303990794497625e-05
3111,достаточно,5.2303990794497625e-05
3112,интенсивностью,5.2303990794497625e-05
3113,организм,5.2303990794497625e-05
3114,улучшением,5.2303990794497625e-05
3115,муж,5.2303990794497625e-05
3116,инвалид,5.2303990794497625e-05
3117,доставлен,5.2303990794497625e-05
3118,шунтирование,5.2303990794497625e-05
3119,постоянные,5.2303990794497625e-05
3120,детей,5.2303990794497625e-05
3121,орз,5.2303990794497625e-05
3122,болезненных,5.2303990794497625e-05
3123,телосложения-,5.2303990794497625e-05
3124,иктеричности,5.2303990794497625e-05
3125,потливости,5.2303990794497625e-05
3126,тонзиллярные,5.2303990794497625e-05
3127,безболезненны;,5.2303990794497625e-05
3128,объме,5.2303990794497625e-05
3129,коньюктивы,5.2303990794497625e-05
3130,зрачки,5.2303990794497625e-05
3131,краёв,5.2303990794497625e-05
3132,звучные,5.2303990794497625e-05
3133,флюктуации,5.2303990794497625e-05
3134,точки,5.2303990794497625e-05
3135,судорог,5.2303990794497625e-05
3136,основание,5.2303990794497625e-05
3137,русла,5.2303990794497625e-05
3138,тактики,5.2303990794497625e-05
3139,u,5.2303990794497625e-05
3140,белковые,5.2303990794497625e-05
3141,гамма,5.2303990794497625e-05
3142,гемостаза,5.2303990794497625e-05
3143,светло-желтый,5.2303990794497625e-05
3144,полная,5.2303990794497625e-05
3145,вич-,5.2303990794497625e-05
3146,ультразвуковые,5.2303990794497625e-05
3147,распространенного,5.2303990794497625e-05
3148,нижнйх,5.2303990794497625e-05
3149,склерозирована,5.2303990794497625e-05
3150,атеросклеротическими,5.2303990794497625e-05
3151,бляшками,5.2303990794497625e-05
3152,терминальный,5.2303990794497625e-05
3153,проходимо,5.2303990794497625e-05
3154,стенозамы,5.2303990794497625e-05
3155,артерия-признаки,5.2303990794497625e-05
3156,определяется-признаки,5.2303990794497625e-05
3157,стенозирована,5.2303990794497625e-05
3158,гемодинамический,5.2303990794497625e-05
3159,значимыми,5.2303990794497625e-05
3160,сопуствующий,5.2303990794497625e-05
3161,облитерирующим,5.2303990794497625e-05
3162,тромбозом,5.2303990794497625e-05
3163,оба,5.2303990794497625e-05
3164,трофических,5.2303990794497625e-05
3165,выделяют,5.2303990794497625e-05
3166,прогрессирует,5.2303990794497625e-05
3167,обострений,5.2303990794497625e-05
3168,облитерирующего,5.2303990794497625e-05
3169,венозного,5.2303990794497625e-05
3170,эмбола,5.2303990794497625e-05
3171,усилена,5.2303990794497625e-05
3172,магистральных,5.2303990794497625e-05
3173,сосудистое,5.2303990794497625e-05
3174,хирургическое,5.2303990794497625e-05
3175,болен,5.2303990794497625e-05
3176,осложнение-хроническая,5.2303990794497625e-05
3177,получено,5.2303990794497625e-05
3178,оперативное,5.2303990794497625e-05
3179,данному,5.2303990794497625e-05
3180,ловостатин,5.2303990794497625e-05
3181,сном,5.2303990794497625e-05
3182,нижнх,5.2303990794497625e-05
3183,вынужденной,5.2303990794497625e-05
3184,положение-опускание,5.2303990794497625e-05
3185,краватью-боли,5.2303990794497625e-05
3186,стихают,5.2303990794497625e-05
3187,ослаблена,5.2303990794497625e-05
3188,выписки,5.2303990794497625e-05
3189,марта,5.2303990794497625e-05
3190,госпитализация,5.2303990794497625e-05
3191,петербург,5.2303990794497625e-05
3192,плотные,5.2303990794497625e-05
3193,ямка,5.2303990794497625e-05
3194,возникла,5.2303990794497625e-05
3195,проходила,5.2303990794497625e-05
3196,факультетской,5.2303990794497625e-05
3197,зоне,5.2303990794497625e-05
3198,деформирующий,5.2303990794497625e-05
3199,артроз,5.2303990794497625e-05
3200,коленного,5.2303990794497625e-05
3201,сопутствующей,5.2303990794497625e-05
3202,постепенное,5.2303990794497625e-05
3203,дозы,5.2303990794497625e-05
3204,моночинкве,5.2303990794497625e-05
3205,высшее,5.2303990794497625e-05
3206,трудовой,5.2303990794497625e-05
3207,бухгалтер,5.2303990794497625e-05
3208,депигментации,5.2303990794497625e-05
3209,хруст,5.2303990794497625e-05
3210,линии;,5.2303990794497625e-05
3211,приглушение,5.2303990794497625e-05
3212,ключицы;,5.2303990794497625e-05
3213,ориентировочной,5.2303990794497625e-05
3214,урчания,5.2303990794497625e-05
3215,диуреза,5.2303990794497625e-05
3216,двигательной,5.2303990794497625e-05
3217,данными,5.2303990794497625e-05
3218,бактериурия,5.2303990794497625e-05
3219,гиполипидемические,5.2303990794497625e-05
3220,гематурия,5.2303990794497625e-05
3221,тест,5.2303990794497625e-05
3222,корни,5.2303990794497625e-05
3223,тромбо,5.2303990794497625e-05
3224,асс,5.2303990794497625e-05
3225,симвастатин,5.2303990794497625e-05
3226,соблюдении,5.2303990794497625e-05
3227,имя,5.2303990794497625e-05
3228,отчество,5.2303990794497625e-05
3229,щек,5.2303990794497625e-05
3230,искривлений,5.2303990794497625e-05
3231,полный,5.2303990794497625e-05
3232,ноющего,5.2303990794497625e-05
3233,повышенную,5.2303990794497625e-05
3234,перенес,5.2303990794497625e-05
3235,контролем,5.2303990794497625e-05
3236,окончания,5.2303990794497625e-05
3237,-ой,5.2303990794497625e-05
3238,привычек,5.2303990794497625e-05
3239,лекарственный,5.2303990794497625e-05
3240,страдал,5.2303990794497625e-05
3241,возможностей,5.2303990794497625e-05
3242,гиперемия,5.2303990794497625e-05
3243,трещин,5.2303990794497625e-05
3244,ломкости,5.2303990794497625e-05
3245,глаз,5.2303990794497625e-05
3246,плотно,5.2303990794497625e-05
3247,межреберные,5.2303990794497625e-05
3248,промежутки,5.2303990794497625e-05
3249,визуализируются,5.2303990794497625e-05
3250,изъязвлений,5.2303990794497625e-05
3251,дуги;,5.2303990794497625e-05
3252,кера,5.2303990794497625e-05
3253,нервных,5.2303990794497625e-05
3254,лабораторно-инструментальных,5.2303990794497625e-05
3255,фв,5.2303990794497625e-05
3256,кольцо,5.2303990794497625e-05
3257,предварительного,5.2303990794497625e-05
3258,увеличилась,5.2303990794497625e-05
3259,предположительно,5.2303990794497625e-05
3260,потребления,5.2303990794497625e-05
3261,применении,5.2303990794497625e-05
3262,распространенный,5.2303990794497625e-05
3263,заднебоковой,5.2303990794497625e-05
3264,чтка,5.2303990794497625e-05
3265,хсн-i,5.2303990794497625e-05
3266,достигнута,5.2303990794497625e-05
3267,пка,5.2303990794497625e-05
3268,наджелудочковой,5.2303990794497625e-05
3269,зарегистрированы,5.2303990794497625e-05
3270,мжп,5.2303990794497625e-05
3271,обструктивному,5.2303990794497625e-05
3272,достаточной,5.2303990794497625e-05
3273,фазе,5.2303990794497625e-05
3274,обнаружить,5.2303990794497625e-05
3275,выраженной,5.2303990794497625e-05
3276,сжимающая,5.2303990794497625e-05
3277,объективном,5.2303990794497625e-05
3278,вечер,5.2303990794497625e-05
3279,рн,5.2303990794497625e-05
3280,увеличивает,5.2303990794497625e-05
3281,эластичности,5.2303990794497625e-05
3282,кальциевых,5.2303990794497625e-05
3283,каналов,5.2303990794497625e-05
3284,поступление,5.2303990794497625e-05
3285,миокарду,5.2303990794497625e-05
3286,учащенное,5.2303990794497625e-05
3287,возникающее,5.2303990794497625e-05
3288,сына,5.2303990794497625e-05
3289,последних,5.2303990794497625e-05
3290,продолжительнее,5.2303990794497625e-05
3291,изокета,5.2303990794497625e-05
3292,направление,5.2303990794497625e-05
3293,плановом,5.2303990794497625e-05
3294,выделений,5.2303990794497625e-05
3295,приступообразные,5.2303990794497625e-05
3296,колющие,5.2303990794497625e-05
3297,обычный,5.2303990794497625e-05
3298,утренняя,5.2303990794497625e-05
3299,пробуждения,5.2303990794497625e-05
3300,слуха,5.2303990794497625e-05
3301,пищевых,5.2303990794497625e-05
3302,пролежней,5.2303990794497625e-05
3303,околоушные,5.2303990794497625e-05
3304,прощупываются,5.2303990794497625e-05
3305,пути,5.2303990794497625e-05
3306,половин,5.2303990794497625e-05
3307,вдох,5.2303990794497625e-05
3308,симптома,5.2303990794497625e-05
3309,артериальный,5.2303990794497625e-05
3310,мин;,5.2303990794497625e-05
3311,ориентировочная,5.2303990794497625e-05
3312,опухолевидных,5.2303990794497625e-05
3313,методическая,5.2303990794497625e-05
3314,срединная,5.2303990794497625e-05
3315,вегетативной,5.2303990794497625e-05
3316,эпизодов,5.2303990794497625e-05
3317,хс-,5.2303990794497625e-05
3318,пребета,5.2303990794497625e-05
3319,лпвп-холестерин,5.2303990794497625e-05
3320,зарегестрировано,5.2303990794497625e-05
3321,виды,5.2303990794497625e-05
3322,временами,5.2303990794497625e-05
3323,бигеминии,5.2303990794497625e-05
3324,тригеминии,5.2303990794497625e-05
3325,парная,5.2303990794497625e-05
3326,суправентрикулярная,5.2303990794497625e-05
3327,каналу,5.2303990794497625e-05
3328,боковая,5.2303990794497625e-05
3329,записи,5.2303990794497625e-05
3330,"""-""",5.2303990794497625e-05
3331,синус,5.2303990794497625e-05
3332,уплотнен,5.2303990794497625e-05
3333,нельзя,5.2303990794497625e-05
3334,формирование,5.2303990794497625e-05
3335,норадреналина,5.2303990794497625e-05
3336,продолжает,5.2303990794497625e-05
3337,стационарном,5.2303990794497625e-05
3338,выписался,5.2303990794497625e-05
3339,яб,5.2303990794497625e-05
3340,мкб,5.2303990794497625e-05
3341,подъёме,5.2303990794497625e-05
3342,подлопаточной,5.2303990794497625e-05
3343,нарастанием,5.2303990794497625e-05
3344,перенёс,5.2303990794497625e-05
3345,обширный,5.2303990794497625e-05
3346,прошел,5.2303990794497625e-05
3347,реабилитационный,5.2303990794497625e-05
3348,-по,5.2303990794497625e-05
3349,госпитализировался,5.2303990794497625e-05
3350,отказывался,5.2303990794497625e-05
3351,письменной,5.2303990794497625e-05
3352,ссылаясь,5.2303990794497625e-05
3353,муз,5.2303990794497625e-05
3354,лрб,5.2303990794497625e-05
3355,консервативного,5.2303990794497625e-05
3356,отмечена,5.2303990794497625e-05
3357,отёк,5.2303990794497625e-05
3358,уменьшился,5.2303990794497625e-05
3359,наблюдал,5.2303990794497625e-05
3360,венарус,5.2303990794497625e-05
3361,окончил,5.2303990794497625e-05
3362,работа,5.2303990794497625e-05
3363,тяжелой,5.2303990794497625e-05
3364,горб,5.2303990794497625e-05
3365,бедренной,5.2303990794497625e-05
3366,дужки,5.2303990794497625e-05
3367,окраска,5.2303990794497625e-05
3368,маркеры,5.2303990794497625e-05
3369,хорда,5.2303990794497625e-05
3370,симптомокомплекса,5.2303990794497625e-05
3371,наружной,5.2303990794497625e-05
3372,общими,5.2303990794497625e-05
3373,дополнительного,5.2303990794497625e-05
3374,импульса,5.2303990794497625e-05
3375,расположенных,5.2303990794497625e-05
3376,приводят,5.2303990794497625e-05
3377,престариум,5.2303990794497625e-05
3378,ишемических,5.2303990794497625e-05
3379,болезней,5.2303990794497625e-05
3380,ул,5.2303990794497625e-05
3381,эмоциональном,5.2303990794497625e-05
3382,сопровождающие,5.2303990794497625e-05
3383,стационарно,5.2303990794497625e-05
3384,велоэргометрия,5.2303990794497625e-05
3385,коэффициента,5.2303990794497625e-05
3386,рамн,5.2303990794497625e-05
3387,уфа,5.2303990794497625e-05
3388,родителей,5.2303990794497625e-05
3389,влажность,5.2303990794497625e-05
3390,окружающими,5.2303990794497625e-05
3391,тканями,5.2303990794497625e-05
3392,мышечных,5.2303990794497625e-05
3393,движении,5.2303990794497625e-05
3394,нёбные,5.2303990794497625e-05
3395,ребро;,5.2303990794497625e-05
3396,уплотнений,5.2303990794497625e-05
3397,неустойчивость,5.2303990794497625e-05
3398,обп,5.2303990794497625e-05
3399,спирография,5.2303990794497625e-05
3400,рэг,5.2303990794497625e-05
3401,обструктивная,5.2303990794497625e-05
3402,цервикокраниалгии,5.2303990794497625e-05
3403,первичный,5.2303990794497625e-05
3404,полиостеоартроз,5.2303990794497625e-05
3405,нфс,5.2303990794497625e-05
3406,симпатико-адреналовой,5.2303990794497625e-05
3407,угнетение,5.2303990794497625e-05
3408,межпозвонковых,5.2303990794497625e-05
3409,дисков,5.2303990794497625e-05
3410,chloridi,5.2303990794497625e-05
3411,внутримышечно,5.2303990794497625e-05
3412,хороший,5.2303990794497625e-05
3413,принимал,5.2303990794497625e-05
3414,неврологу,5.2303990794497625e-05
3415,снято,5.2303990794497625e-05
3416,црб,5.2303990794497625e-05
3417,каменка,5.2303990794497625e-05
3418,госпитализацией,5.2303990794497625e-05
3419,отправлен,5.2303990794497625e-05
3420,кардиологическое,5.2303990794497625e-05
3421,аллергические,5.2303990794497625e-05
3422,хронических,5.2303990794497625e-05
3423,подреберья,5.2303990794497625e-05
3424,ребру,5.2303990794497625e-05
3425,орган,5.2303990794497625e-05
3426,аппарат,5.2303990794497625e-05
3427,неизвестной,5.2303990794497625e-05
3428,давности,5.2303990794497625e-05
3429,большого,5.2303990794497625e-05
3430,коронароспазма,5.2303990794497625e-05
3431,привело,5.2303990794497625e-05
3432,симпатической,5.2303990794497625e-05
3433,-адренорецепторов,5.2303990794497625e-05
3434,экстрасистолией,5.2303990794497625e-05
3435,верапамила,5.2303990794497625e-05
3436,лфк,5.2303990794497625e-05
3437,гиперемированы,5.2303990794497625e-05
3438,резистентна,5.2303990794497625e-05
3439,лечащего,5.2303990794497625e-05
3440,переносит,5.2303990794497625e-05
3441,,5.2303990794497625e-05
3442,счдд,5.2303990794497625e-05
3443,куратор,5.2303990794497625e-05
3444,анесян,5.2303990794497625e-05
3445,____________,5.2303990794497625e-05
3446,сутки;,5.2303990794497625e-05
3447,рисунок,5.2303990794497625e-05
3448,ак,5.2303990794497625e-05
3449,миокардиодистрофия,5.2303990794497625e-05
3450,длина,5.2303990794497625e-05
3451,передне-задний,5.2303990794497625e-05
3452,трепетание,5.2303990794497625e-05
3453,миокардита,5.2303990794497625e-05
3454,среденей,3.486932719633175e-05
3455,сжимающую,3.486932719633175e-05
3456,давящую,3.486932719633175e-05
3457,лежачее,3.486932719633175e-05
3458,валокордин,3.486932719633175e-05
3459,сопровождался,3.486932719633175e-05
3460,крайней,3.486932719633175e-05
3461,могла,3.486932719633175e-05
3462,встать,3.486932719633175e-05
3463,"""трепещущего""",3.486932719633175e-05
3464,мешают,3.486932719633175e-05
3465,пищей,3.486932719633175e-05
3466,тупая,3.486932719633175e-05
3467,старается,3.486932719633175e-05
3468,чтобы,3.486932719633175e-05
3469,снять,3.486932719633175e-05
3470,трудом,3.486932719633175e-05
3471,частыми,3.486932719633175e-05
3472,делает,3.486932719633175e-05
3473,усилились,3.486932719633175e-05
3474,заболела,3.486932719633175e-05
3475,сопровождающихся,3.486932719633175e-05
3476,никогда,3.486932719633175e-05
3477,своей,3.486932719633175e-05
3478,первым,3.486932719633175e-05
3479,единственным,3.486932719633175e-05
3480,ребёнком,3.486932719633175e-05
3481,детство,3.486932719633175e-05
3482,менструации,3.486932719633175e-05
3483,поваром,3.486932719633175e-05
3484,настоящий,3.486932719633175e-05
3485,процессе,3.486932719633175e-05
3486,длительное,3.486932719633175e-05
3487,ноги,3.486932719633175e-05
3488,праздникам,3.486932719633175e-05
3489,граммов,3.486932719633175e-05
3490,болела,3.486932719633175e-05
3491,ветряной,3.486932719633175e-05
3492,оспой,3.486932719633175e-05
3493,переболела,3.486932719633175e-05
3494,вирусный,3.486932719633175e-05
3495,глаза,3.486932719633175e-05
3496,медиальной,3.486932719633175e-05
3497,голова,3.486932719633175e-05
3498,пальпируемые,3.486932719633175e-05
3499,слышится,3.486932719633175e-05
3500,лёгкое,3.486932719633175e-05
3501,полями,3.486932719633175e-05
3502,ограниченный,3.486932719633175e-05
3503,ритмичны,3.486932719633175e-05
3504,слабого,3.486932719633175e-05
3505,плечевых,3.486932719633175e-05
3506,ряд,3.486932719633175e-05
3507,щёткина-,3.486932719633175e-05
3508,скользящей,3.486932719633175e-05
3509,слепой,3.486932719633175e-05
3510,кишок,3.486932719633175e-05
3511,восходящая,3.486932719633175e-05
3512,ободочные,3.486932719633175e-05
3513,составляют,3.486932719633175e-05
3514,поясничная,3.486932719633175e-05
3515,половой,3.486932719633175e-05
3516,доли,3.486932719633175e-05
3517,фаланг,3.486932719633175e-05
3518,интеллекта,3.486932719633175e-05
3519,ровное,3.486932719633175e-05
3520,брюшные,3.486932719633175e-05
3521,болевая,3.486932719633175e-05
3522,эхокардиографическое,3.486932719633175e-05
3523,умрс,3.486932719633175e-05
3524,фиброэзофагогастродуоденоскопия,3.486932719633175e-05
3525,обзорная,3.486932719633175e-05
3526,яйца,3.486932719633175e-05
3527,глист,3.486932719633175e-05
3528,правильыный,3.486932719633175e-05
3529,разница,3.486932719633175e-05
3530,интервалов,3.486932719633175e-05
3531,f-фолна,3.486932719633175e-05
3532,горизонатльная,3.486932719633175e-05
3533,hb-,3.486932719633175e-05
3534,светло-жёлтый,3.486932719633175e-05
3535,увеличено,3.486932719633175e-05
3536,межжелудочковая,3.486932719633175e-05
3537,перегородка,3.486932719633175e-05
3538,выпот,3.486932719633175e-05
3539,фракция,3.486932719633175e-05
3540,полостей,3.486932719633175e-05
3541,кардиального,3.486932719633175e-05
3542,двенадцатиперстной,3.486932719633175e-05
3543,скрытую,3.486932719633175e-05
3544,происхождения,3.486932719633175e-05
3545,ишемические,3.486932719633175e-05
3546,перикардиты,3.486932719633175e-05
3547,пролапс,3.486932719633175e-05
3548,рефлюкс,3.486932719633175e-05
3549,язвенная,3.486932719633175e-05
3550,лестничной,3.486932719633175e-05
3551,титце,3.486932719633175e-05
3552,лёгких-,3.486932719633175e-05
3553,томография,3.486932719633175e-05
3554,помогает,3.486932719633175e-05
3555,первом,3.486932719633175e-05
3556,подъёма,3.486932719633175e-05
3557,инфаркта-миокарда,3.486932719633175e-05
3558,важным,3.486932719633175e-05
3559,интервалом,3.486932719633175e-05
3560,нашей,3.486932719633175e-05
3561,рентгенографии,3.486932719633175e-05
3562,скелета,3.486932719633175e-05
3563,застоя,3.486932719633175e-05
3564,одинаковы,3.486932719633175e-05
3565,пневмоторакса,3.486932719633175e-05
3566,эх,3.486932719633175e-05
3567,симптоматики,3.486932719633175e-05
3568,-ому,3.486932719633175e-05
3569,классу,3.486932719633175e-05
3570,симптоматика,3.486932719633175e-05
3571,сжимающей,3.486932719633175e-05
3572,давящей,3.486932719633175e-05
3573,воздействие,3.486932719633175e-05
3574,класса,3.486932719633175e-05
3575,нагрузка,3.486932719633175e-05
3576,инсулина,3.486932719633175e-05
3577,mb,3.486932719633175e-05
3578,производных,3.486932719633175e-05
3579,уровни,3.486932719633175e-05
3580,глюкозы,3.486932719633175e-05
3581,субкомепнсированный,3.486932719633175e-05
3582,антиагрегантная,3.486932719633175e-05
3583,появления,3.486932719633175e-05
3584,активацией,3.486932719633175e-05
3585,ацетилсалициловая,3.486932719633175e-05
3586,предотвращает,3.486932719633175e-05
3587,фиброзных,3.486932719633175e-05
3588,бляшек,3.486932719633175e-05
3589,сгустка,3.486932719633175e-05
3590,внутри,3.486932719633175e-05
3591,закупорке,3.486932719633175e-05
3592,кровоснабжается,3.486932719633175e-05
3593,средствам,3.486932719633175e-05
3594,данное,3.486932719633175e-05
3595,эналаприла,3.486932719633175e-05
3596,угнетению,3.486932719633175e-05
3597,тонуса,3.486932719633175e-05
3598,главным,3.486932719633175e-05
3599,лист,3.486932719633175e-05
3600,лекарства,3.486932719633175e-05
3601,отмены,3.486932719633175e-05
3602,роспись,3.486932719633175e-05
3603,врачаtab,3.486932719633175e-05
3604,dinitratis,3.486932719633175e-05
3605,-per,3.486932719633175e-05
3606,glucosi,3.486932719633175e-05
3607,каепльно,3.486932719633175e-05
3608,actrapidi,3.486932719633175e-05
3609,chloride,3.486932719633175e-05
3610,digoxini,3.486932719633175e-05
3611,-в,3.486932719633175e-05
3612,furosemidi,3.486932719633175e-05
3613,обеда,3.486932719633175e-05
3614,symvastatini,3.486932719633175e-05
3615,diabetoni,3.486932719633175e-05
3616,завтрака,3.486932719633175e-05
3617,назначается,3.486932719633175e-05
3618,инсулин,3.486932719633175e-05
3619,пролёта,3.486932719633175e-05
3620,основному,3.486932719633175e-05
3621,заболеванию,3.486932719633175e-05
3622,городская,3.486932719633175e-05
3623,поликлиника,3.486932719633175e-05
3624,продолжается,3.486932719633175e-05
3625,отклонения,3.486932719633175e-05
3626,которыми,3.486932719633175e-05
3627,этими,3.486932719633175e-05
3628,ближайший,3.486932719633175e-05
3629,возможна,3.486932719633175e-05
3630,больнице,3.486932719633175e-05
3631,восстановился,3.486932719633175e-05
3632,возврат,3.486932719633175e-05
3633,получать,3.486932719633175e-05
3634,медикаментозную,3.486932719633175e-05
3635,компенсации,3.486932719633175e-05
3636,ред,3.486932719633175e-05
3637,мартынова,3.486932719633175e-05
3638,мухина,3.486932719633175e-05
3639,электрокардиография,3.486932719633175e-05
3640,rh+,3.486932719633175e-05
3641,медицинская,3.486932719633175e-05
3642,формирующаяся,3.486932719633175e-05
3643,иррадиирущие,3.486932719633175e-05
3644,купируемые,3.486932719633175e-05
3645,стресса,3.486932719633175e-05
3646,возникли,3.486932719633175e-05
3647,резкие,3.486932719633175e-05
3648,пачке,3.486932719633175e-05
3649,лекарственной,3.486932719633175e-05
3650,отягощена,3.486932719633175e-05
3651,жировая,3.486932719633175e-05
3652,средне-ключичной,3.486932719633175e-05
3653,«кошачьего,3.486932719633175e-05
3654,мурлыканья»,3.486932719633175e-05
3655,тошноты,3.486932719633175e-05
3656,безболезненных,3.486932719633175e-05
3657,цилиндров,3.486932719633175e-05
3658,пастернацкого,3.486932719633175e-05
3659,моча,3.486932719633175e-05
3660,нарушен,3.486932719633175e-05
3661,антропометрические,3.486932719633175e-05
3662,вытянутых,3.486932719633175e-05
3663,затылочных,3.486932719633175e-05
3664,лабораторно-инструментальные,3.486932719633175e-05
3665,,3.486932719633175e-05
3666,,3.486932719633175e-05
3667,я-,3.486932719633175e-05
3668,соломенно-жёлтый;,3.486932719633175e-05
3669,отсут,3.486932719633175e-05
3670,-отсут,3.486932719633175e-05
3671,сплошь,3.486932719633175e-05
3672,таг,3.486932719633175e-05
3673,\мин,3.486932719633175e-05
3674,sti,3.486932719633175e-05
3675,мм-,3.486932719633175e-05
3676,реципрокные,3.486932719633175e-05
3677,амплитуды,3.486932719633175e-05
3678,поражен,3.486932719633175e-05
3679,реканализация,3.486932719633175e-05
3680,алкоголя;,3.486932719633175e-05
3681,представляет,3.486932719633175e-05
3682,несоответствия,3.486932719633175e-05
3683,доставкой,3.486932719633175e-05
3684,ним,3.486932719633175e-05
3685,расстройством,3.486932719633175e-05
3686,гормонов,3.486932719633175e-05
3687,катехоламины,3.486932719633175e-05
3688,каждый,3.486932719633175e-05
3689,кислородом,3.486932719633175e-05
3690,анемии,3.486932719633175e-05
3691,ишемическому,3.486932719633175e-05
3692,участок,3.486932719633175e-05
3693,самой,3.486932719633175e-05
3694,механизме,3.486932719633175e-05
3695,представлениям,3.486932719633175e-05
3696,местных,3.486932719633175e-05
3697,придается,3.486932719633175e-05
3698,состоянию,3.486932719633175e-05
3699,адгезии,3.486932719633175e-05
3700,приводящие,3.486932719633175e-05
3701,гипертонический,3.486932719633175e-05
3702,функциональная,3.486932719633175e-05
3703,адекватному,3.486932719633175e-05
3704,расширению,3.486932719633175e-05
3705,спазму,3.486932719633175e-05
3706,возможной,3.486932719633175e-05
3707,патогенезе,3.486932719633175e-05
3708,тех,3.486932719633175e-05
3709,подтверждения,3.486932719633175e-05
3710,эндокардит,3.486932719633175e-05
3711,различные,3.486932719633175e-05
3712,генетические,3.486932719633175e-05
3713,дислипидемии,3.486932719633175e-05
3714,биохимические,3.486932719633175e-05
3715,физиологические,3.486932719633175e-05
3716,обусловлено,3.486932719633175e-05
3717,потребностями,3.486932719633175e-05
3718,регуляции,3.486932719633175e-05
3719,лежат,3.486932719633175e-05
3720,широко,3.486932719633175e-05
3721,воздействия,3.486932719633175e-05
3722,существенное,3.486932719633175e-05
3723,совокупность,3.486932719633175e-05
3724,резистивных,3.486932719633175e-05
3725,концевых,3.486932719633175e-05
3726,минутного,3.486932719633175e-05
3727,средовые,3.486932719633175e-05
3728,влияния,3.486932719633175e-05
3729,отношению,3.486932719633175e-05
3730,прессорным,3.486932719633175e-05
3731,рассматриваются,3.486932719633175e-05
3732,способствующие,3.486932719633175e-05
3733,весьма,3.486932719633175e-05
3734,цитоплазме,3.486932719633175e-05
3735,гладких,3.486932719633175e-05
3736,существует,3.486932719633175e-05
3737,генетически,3.486932719633175e-05
3738,веществам,3.486932719633175e-05
3739,обеспечивает,3.486932719633175e-05
3740,адекватное,3.486932719633175e-05
3741,выведение,3.486932719633175e-05
3742,организма,3.486932719633175e-05
3743,метаболические,3.486932719633175e-05
3744,повышать,3.486932719633175e-05
3745,стрессы,3.486932719633175e-05
3746,постоянное,3.486932719633175e-05
3747,возрастная,3.486932719633175e-05
3748,нейроэндокринная,3.486932719633175e-05
3749,злоупотребление,3.486932719633175e-05
3750,патогенетических,3.486932719633175e-05
3751,воздействием,3.486932719633175e-05
3752,указанных,3.486932719633175e-05
3753,болевом,3.486932719633175e-05
3754,начинается,3.486932719633175e-05
3755,предынфарктный,3.486932719633175e-05
3756,достигает,3.486932719633175e-05
3757,иррадиирует,3.486932719633175e-05
3758,брюшную,3.486932719633175e-05
3759,распространением,3.486932719633175e-05
3760,миграции,3.486932719633175e-05
3761,отходящих,3.486932719633175e-05
3762,неосложненном,3.486932719633175e-05
3763,расслаивающейся,3.486932719633175e-05
3764,указывающие,3.486932719633175e-05
3765,распространяется,3.486932719633175e-05
3766,направлении,3.486932719633175e-05
3767,трудна,3.486932719633175e-05
3768,дальнейшем,3.486932719633175e-05
3769,кровохарканье,3.486932719633175e-05
3770,примерно,3.486932719633175e-05
3771,осложнением,3.486932719633175e-05
3772,электрокардиографического,3.486932719633175e-05
3773,рентгенологического,3.486932719633175e-05
3774,оказать,3.486932719633175e-05
3775,которым,3.486932719633175e-05
3776,выявление,3.486932719633175e-05
3777,туберкулеза,3.486932719633175e-05
3778,одновременно,3.486932719633175e-05
3779,предшествует,3.486932719633175e-05
3780,эпистенокардическом,3.486932719633175e-05
3781,прежде,3.486932719633175e-05
3782,-т,3.486932719633175e-05
3783,характерной,3.486932719633175e-05
3784,характерен,3.486932719633175e-05
3785,сохраняется,3.486932719633175e-05
3786,выпота,3.486932719633175e-05
3787,сопровождающаяся,3.486932719633175e-05
3788,заставляет,3.486932719633175e-05
3789,гастрита,3.486932719633175e-05
3790,желчнокаменной,3.486932719633175e-05
3791,язвенной,3.486932719633175e-05
3792,сторону,3.486932719633175e-05
3793,правым,3.486932719633175e-05
3794,грудину,3.486932719633175e-05
3795,ряде,3.486932719633175e-05
3796,правую,3.486932719633175e-05
3797,постоянным,3.486932719633175e-05
3798,оно,3.486932719633175e-05
3799,подтверждает,3.486932719633175e-05
3800,лдп,3.486932719633175e-05
3801,сомнительных,3.486932719633175e-05
3802,должно,3.486932719633175e-05
3803,язве,3.486932719633175e-05
3804,столь,3.486932719633175e-05
3805,значительные,3.486932719633175e-05
3806,клиническая,3.486932719633175e-05
3807,иррадиировать,3.486932719633175e-05
3808,межлопаточную,3.486932719633175e-05
3809,наблюдаться,3.486932719633175e-05
3810,обусловлены,3.486932719633175e-05
3811,протеолитических,3.486932719633175e-05
3812,обусловлен,3.486932719633175e-05
3813,этим,3.486932719633175e-05
3814,большей,3.486932719633175e-05
3815,левосторонний,3.486932719633175e-05
3816,молодого,3.486932719633175e-05
3817,лихорадки,3.486932719633175e-05
3818,прослушивается,3.486932719633175e-05
3819,рентгенологическое,3.486932719633175e-05
3820,помнить,3.486932719633175e-05
3821,иметь,3.486932719633175e-05
